,x,y
1002,0.6000000000113914,0
1003,0.9000000000114028,0
1004,1.2000000000114142,0
1005,1.5000000000114255,0
1006,1.800000000011437,0
1007,2.1000000000114483,0
1008,2.4000000000114596,0
1009,2.700000000011471,0
1010,3.0000000000114824,0
1011,3.3000000000114937,0
1012,3.600000000011505,0
1013,3.9000000000115165,0
1014,4.200000000011528,0
1015,4.500000000011539,0
1016,4.800000000011551,0
1017,5.100000000011562,0
1018,5.400000000011573,0
1019,5.700000000011585,0
1020,6.000000000011596,0
1021,6.300000000011607,0
1022,6.600000000011619,0
1023,6.90000000001163,0
1024,7.2000000000116415,0
1025,7.500000000011653,0
1026,7.800000000011664,0
1027,8.100000000011676,0
1028,8.400000000011687,0
1029,8.700000000011698,0
1030,9.00000000001171,0
1031,9.300000000011721,0
1032,9.600000000011732,0
1033,9.900000000011744,0
1034,10.200000000011755,0
1035,10.500000000011767,0
1036,10.800000000011778,0
1037,11.10000000001179,0
1038,11.4000000000118,0
1039,11.700000000011812,0
1040,12.000000000011823,0
1041,12.300000000011835,0
1042,12.600000000011846,0
1043,12.900000000011858,0
1044,13.200000000011869,0
1045,13.50000000001188,0
1046,13.800000000011892,0
1047,14.100000000011903,0
1048,14.400000000011914,0
1049,14.700000000011926,0
1050,15.000000000011937,0
1051,15.300000000011948,0
1052,15.60000000001196,0
1053,15.900000000011971,0
1054,16.200000000011983,0
1055,16.500000000011994,0
1056,16.800000000012005,0
1057,17.100000000012017,0
1058,17.400000000012028,0
1059,17.70000000001204,0
1060,18.00000000001205,0
1061,18.300000000012062,0
1062,18.600000000012074,0
1063,18.900000000012085,0
1064,19.200000000012096,0
1065,19.500000000012108,0
1066,19.80000000001212,0
1067,20.10000000001213,0
1068,20.40000000001214,0
1069,20.700000000012153,0
1070,21.000000000012164,0
1071,21.300000000012176,0
1072,21.600000000012187,0
1073,21.9000000000122,0
1074,22.20000000001221,0
1075,22.50000000001222,0
1076,22.800000000012233,0
1077,23.100000000012244,0
1078,23.400000000012255,0
1079,23.700000000012267,0
1080,24.000000000012278,0
1081,24.30000000001229,0
1082,24.6000000000123,0
1083,24.900000000012312,0
1084,25.200000000012324,0
1085,25.500000000012335,0
1086,25.800000000012346,0
1087,26.100000000012358,0
1088,26.40000000001237,0
1089,26.70000000001238,0
1090,27.000000000012392,0
1091,27.300000000012403,0
1092,27.600000000012415,0
1093,27.900000000012426,0
1094,28.200000000012437,0
1095,28.50000000001245,0
1096,28.80000000001246,0
1097,29.10000000001247,0
1098,29.400000000012483,0
1099,29.700000000012494,0
1100,30.000000000012506,0
1101,30.300000000012517,0
1102,30.60000000001253,0
1103,30.90000000001254,0
1104,31.20000000001255,0
1105,31.500000000012562,0
1106,31.800000000012574,0
1107,32.100000000012585,0
1108,32.4000000000126,0
1109,32.70000000001261,0
1110,33.00000000001262,0
1111,33.30000000001263,0
1112,33.60000000001264,0
1113,33.90000000001265,0
1114,34.200000000012665,0
1115,34.500000000012676,0
1116,34.80000000001269,0
1117,35.1000000000127,0
1118,35.40000000001271,0
1119,35.70000000001272,0
1120,36.00000000001273,0
1121,36.300000000012744,0
1122,36.600000000012756,0
1123,36.90000000001277,0
1124,37.20000000001278,0
1125,37.50000000001279,0
1126,37.8000000000128,0
1127,38.10000000001281,0
1128,38.400000000012824,0
1129,38.700000000012835,0
1130,39.00000000001285,0
1131,39.30000000001286,0
1132,39.60000000001287,0
1133,39.90000000001288,0
1134,40.20000000001289,0
1135,40.5000000000129,0
1136,40.800000000012915,0
1137,41.100000000012926,0
1138,41.40000000001294,0
1139,41.70000000001295,0
1140,42.00000000001296,0
1141,42.30000000001297,0
1142,42.60000000001298,0
1143,42.900000000012994,0
1144,43.200000000013006,0
1145,43.50000000001302,0
1146,43.80000000001303,0
1147,44.10000000001304,0
1148,44.40000000001305,0
1149,44.70000000001306,0
1150,45.000000000013074,0
1151,45.300000000013085,0
1152,45.6000000000131,0
1153,45.90000000001311,0
1154,46.20000000001312,0
1155,46.50000000001313,0
1156,46.80000000001314,0
1157,47.100000000013154,0
1158,47.400000000013165,0
1159,47.700000000013176,0
1160,48.00000000001319,0
1161,48.3000000000132,0
1162,48.60000000001321,0
1163,48.90000000001322,0
1164,49.20000000001323,0
1165,49.500000000013245,0
1166,49.800000000013256,0
1167,50.10000000001327,0
1168,50.40000000001328,0
1169,50.70000000001329,0
1170,51.0000000000133,0
1171,51.30000000001331,0
1172,51.600000000013324,0
1173,51.900000000013335,0
1174,52.20000000001335,0
1175,52.50000000001336,0
1176,52.80000000001337,0
1177,53.10000000001338,0
1178,53.40000000001339,0
1179,53.700000000013404,0
1180,54.000000000013415,0
1181,54.300000000013426,0
1182,54.60000000001344,0
1183,54.90000000001345,0
1184,55.20000000001346,0
1185,55.50000000001347,0
1186,55.80000000001348,0
1187,56.100000000013495,0
1188,56.400000000013506,0
1189,56.70000000001352,0
1190,57.00000000001353,0
1191,57.30000000001354,0
1192,57.60000000001355,0
1193,57.90000000001356,0
1194,58.200000000013574,0
1195,58.500000000013586,0
1196,58.8000000000136,0
1197,59.10000000001361,0
1198,59.40000000001362,0
1199,59.70000000001363,0
1200,60.00000000001364,0
1201,60.300000000013654,0
1202,60.600000000013665,0
1203,60.90000000001368,0
1204,61.20000000001369,0
1205,61.5000000000137,0
1206,61.80000000001371,0
1207,62.10000000001372,0
1208,62.40000000001373,0
1209,62.700000000013745,0
1210,63.000000000013756,0
1211,63.30000000001377,0
1212,63.60000000001378,0
1213,63.90000000001379,0
1214,64.2000000000138,0
1215,64.50000000001381,0
1216,64.80000000001382,0
1217,65.10000000001384,0
1218,65.40000000001385,0
1219,65.70000000001386,0
1220,66.00000000001387,0
1221,66.30000000001388,0
1222,66.60000000001389,0
1223,66.9000000000139,0
1224,67.20000000001392,0
1225,67.50000000001393,0
1226,67.80000000001394,0
1227,68.10000000001395,0
1228,68.40000000001396,0
1229,68.70000000001397,0
1230,69.00000000001398,0
1231,69.300000000014,0
1232,69.600000000014,0
1233,69.90000000001402,0
1234,70.20000000001403,0
1235,70.50000000001404,0
1236,70.80000000001405,0
1237,71.10000000001406,0
1238,71.40000000001407,0
1239,71.70000000001409,0
1240,72.0000000000141,0
1241,72.30000000001411,0
1242,72.60000000001412,0
1243,72.90000000001413,0
1244,73.20000000001414,0
1245,73.50000000001415,0
1246,73.80000000001417,0
1247,74.10000000001418,0
1248,74.40000000001419,0
1249,74.7000000000142,0
1250,75.00000000001421,0
1251,75.30000000001422,0
1252,75.60000000001423,0
1253,75.90000000001424,0
1254,76.20000000001426,0
1255,76.50000000001427,0
1256,76.80000000001428,0
1257,77.10000000001429,0
1258,77.4000000000143,0
1259,77.70000000001431,0
1260,78.00000000001432,0
1261,78.30000000001434,0
1262,78.60000000001435,0
1263,78.90000000001436,0
1264,79.20000000001437,0
1265,79.50000000001438,0
1266,79.80000000001439,0
1267,80.1000000000144,0
1268,80.40000000001442,0
1269,80.70000000001443,0
1270,81.00000000001444,0
1271,81.30000000001445,0
1272,81.60000000001446,0
1273,81.90000000001447,0
1274,82.20000000001448,0
1275,82.5000000000145,0
1276,82.8000000000145,0
1277,83.10000000001452,0
1278,83.40000000001453,0
1279,83.70000000001454,0
1280,84.00000000001455,0
1281,84.30000000001456,0
1282,84.60000000001457,0
1283,84.90000000001459,0
1284,85.2000000000146,0
1285,85.50000000001461,0
1286,85.80000000001462,0
1287,86.10000000001463,0
1288,86.40000000001464,0
1289,86.70000000001465,0
1290,87.00000000001467,0
1291,87.30000000001468,0
1292,87.60000000001469,0
1293,87.9000000000147,0
1294,88.20000000001471,0
1295,88.50000000001472,0
1296,88.80000000001473,0
1297,89.10000000001475,0
1298,89.40000000001476,0
1299,89.70000000001477,0
1300,90.00000000001478,0
1301,90.30000000001479,0
1302,90.6000000000148,0
1303,90.90000000001481,0
1304,91.20000000001482,0
1305,91.50000000001484,0
1306,91.80000000001485,0
1307,92.10000000001486,0
1308,92.40000000001487,0
1309,92.70000000001488,0
1310,93.0000000000149,0
1311,93.3000000000149,0
1312,93.60000000001492,0
1313,93.90000000001493,0
1314,94.20000000001494,0
1315,94.50000000001495,0
1316,94.80000000001496,0
1317,95.10000000001497,0
1318,95.40000000001498,0
1319,95.700000000015,0
1320,96.000000000015,0
1321,96.30000000001502,0
1322,96.60000000001503,0
1323,96.90000000001504,0
1324,97.20000000001505,0
1325,97.50000000001506,0
1326,97.80000000001507,0
1327,98.10000000001509,0
1328,98.4000000000151,0
1329,98.70000000001511,0
1330,99.00000000001512,0
1331,99.30000000001513,0
1332,99.60000000001514,0
1333,99.90000000001515,0
1334,100.20000000001517,0
1335,100.50000000001518,0
1336,100.80000000001519,0
1337,101.1000000000152,0
1338,101.40000000001521,0
1339,101.70000000001522,0
1340,102.00000000001523,0
1341,102.30000000001525,0
1342,102.60000000001526,0
1343,102.90000000001527,0
1344,103.20000000001528,0
1345,103.50000000001529,0
1346,103.8000000000153,0
1347,104.10000000001531,0
1348,104.40000000001532,0
1349,104.70000000001534,0
1350,105.00000000001535,0
1351,105.30000000001536,0
1352,105.60000000001537,0
1353,105.90000000001538,0
1354,106.2000000000154,0
1355,106.5000000000154,0
1356,106.80000000001542,0
1357,107.10000000001543,0
1358,107.40000000001544,0
1359,107.70000000001545,0
1360,108.00000000001546,0
1361,108.30000000001547,0
1362,108.60000000001548,0
1363,108.9000000000155,0
1364,109.2000000000155,0
1365,109.50000000001552,0
1366,109.80000000001553,0
1367,110.10000000001554,0
1368,110.40000000001555,0
1369,110.70000000001556,0
1370,111.00000000001558,0
1371,111.30000000001559,0
1372,111.6000000000156,0
1373,111.90000000001561,0
1374,112.20000000001562,0
1375,112.50000000001563,0
1376,112.80000000001564,0
1377,113.10000000001565,0
1378,113.40000000001567,0
1379,113.70000000001568,0
1380,114.00000000001569,0
1381,114.3000000000157,0
1382,114.60000000001571,0
1383,114.90000000001572,0
1384,115.20000000001573,0
1385,115.50000000001575,0
1386,115.80000000001576,0
1387,116.10000000001577,0
1388,116.40000000001578,0
1389,116.70000000001579,0
1390,117.0000000000158,0
1391,117.30000000001581,0
1392,117.60000000001583,0
1393,117.90000000001584,0
1394,118.20000000001585,0
1395,118.50000000001586,0
1396,118.80000000001587,0
1397,119.10000000001588,0
1398,119.4000000000159,0
1399,119.7000000000159,0
1400,120.00000000001592,0
1401,120.30000000001593,0
1402,120.60000000001594,0
1403,120.90000000001595,0
1404,121.20000000001596,0
1405,121.50000000001597,0
1406,121.80000000001598,0
1407,122.100000000016,0
1408,122.40000000001601,0
1409,122.70000000001602,0
1410,123.00000000001603,0
1411,123.30000000001604,0
1412,123.60000000001605,0
1413,123.90000000001606,0
1414,124.20000000001608,0
1415,124.50000000001609,0
1416,124.8000000000161,0
1417,125.10000000001611,0
1418,125.40000000001612,0
1419,125.70000000001613,0
1420,126.00000000001614,0
1421,126.30000000001615,0
1422,126.60000000001617,0
1423,126.90000000001618,0
1424,127.20000000001619,0
1425,127.5000000000162,0
1426,127.80000000001621,0
1427,128.10000000001622,0
1428,128.40000000001623,0
1429,128.70000000001625,0
1430,129.00000000001626,0
1431,129.30000000001627,0
1432,129.60000000001628,0
1433,129.9000000000163,0
1434,130.2000000000163,0
1435,130.5000000000163,0
1436,130.80000000001633,0
1437,131.10000000001634,0
1438,131.40000000001635,0
1439,131.70000000001636,0
1440,132.00000000001637,0
1441,132.30000000001638,0
1442,132.6000000000164,0
1443,132.9000000000164,0
1444,133.20000000001642,0
1445,133.50000000001643,0
1446,133.80000000001644,0
1447,134.10000000001645,0
1448,134.40000000001646,0
1449,134.70000000001647,0
1450,135.00000000001648,0
1451,135.3000000000165,0
1452,135.6000000000165,0
1453,135.90000000001652,0
1454,136.20000000001653,0
1455,136.50000000001654,0
1456,136.80000000001655,0
1457,137.10000000001656,0
1458,137.40000000001658,0
1459,137.7000000000166,0
1460,138.0000000000166,0
1461,138.3000000000166,0
1462,138.60000000001662,0
1463,138.90000000001663,0
1464,139.20000000001664,0
1465,139.50000000001666,0
1466,139.80000000001667,0
1467,140.10000000001668,0
1468,140.4000000000167,0
1469,140.7000000000167,0
1470,141.0000000000167,0
1471,141.30000000001672,0
1472,141.60000000001673,0
1473,141.90000000001675,0
1474,142.20000000001676,0
1475,142.50000000001677,0
1476,142.80000000001678,0
1477,143.1000000000168,0
1478,143.4000000000168,0
1479,143.70000000001681,0
1480,144.00000000001683,0
1481,144.30000000001684,0
1482,144.60000000001685,0
1483,144.90000000001686,0
1484,145.20000000001687,0
1485,145.50000000001688,0
1486,145.8000000000169,0
1487,146.1000000000169,0
1488,146.40000000001692,0
1489,146.70000000001693,0
1490,147.00000000001694,0
1491,147.30000000001695,0
1492,147.60000000001696,0
1493,147.90000000001697,0
1494,148.20000000001698,0
1495,148.500000000017,0
1496,148.800000000017,0
1497,149.10000000001702,0
1498,149.40000000001703,0
1499,149.70000000001704,0
1500,150.00000000001705,0
1501,150.30000000001706,0
1502,150.60000000001708,0
1503,150.9000000000171,0
1504,151.2000000000171,0
1505,151.5000000000171,0
1506,151.80000000001712,0
1507,152.10000000001713,0
1508,152.40000000001714,0
1509,152.70000000001716,0
1510,153.00000000001717,0
1511,153.30000000001718,0
1512,153.6000000000172,0
1513,153.9000000000172,0
1514,154.2000000000172,0
1515,154.50000000001722,0
1516,154.80000000001723,0
1517,155.10000000001725,0
1518,155.40000000001726,0
1519,155.70000000001727,0
1520,156.00000000001728,0
1521,156.3000000000173,0
1522,156.6000000000173,0
1523,156.90000000001731,0
1524,157.20000000001733,0
1525,157.50000000001734,0
1526,157.80000000001735,0
1527,158.10000000001736,0
1528,158.40000000001737,0
1529,158.70000000001738,0
1530,159.0000000000174,0
1531,159.3000000000174,0
1532,159.60000000001742,0
1533,159.90000000001743,0
1534,160.20000000001744,0
1535,160.50000000001745,0
1536,160.80000000001746,0
1537,161.10000000001747,0
1538,161.40000000001749,0
1539,161.7000000000175,0
1540,162.0000000000175,0
1541,162.30000000001752,0
1542,162.60000000001753,0
1543,162.90000000001754,0
1544,163.20000000001755,0
1545,163.50000000001756,0
1546,163.80000000001758,0
1547,164.1000000000176,0
1548,164.4000000000176,0
1549,164.7000000000176,0
1550,165.00000000001762,0
1551,165.30000000001763,0
1552,165.60000000001764,0
1553,165.90000000001766,0
1554,166.20000000001767,0
1555,166.50000000001768,0
1556,166.8000000000177,0
1557,167.1000000000177,0
1558,167.4000000000177,0
1559,167.70000000001772,0
1560,168.00000000001774,0
1561,168.30000000001775,0
1562,168.60000000001776,0
1563,168.90000000001777,0
1564,169.20000000001778,0
1565,169.5000000000178,0
1566,169.8000000000178,0
1567,170.10000000001781,0
1568,170.40000000001783,0
1569,170.70000000001784,0
1570,171.00000000001785,0
1571,171.30000000001786,0
1572,171.60000000001787,0
1573,171.90000000001788,0
1574,172.2000000000179,0
1575,172.5000000000179,0
1576,172.80000000001792,0
1577,173.10000000001793,0
1578,173.40000000001794,0
1579,173.70000000001795,0
1580,174.00000000001796,0
1581,174.30000000001797,0
1582,174.60000000001799,0
1583,174.900000000018,0
1584,175.200000000018,0
1585,175.50000000001802,0
1586,175.80000000001803,0
1587,176.10000000001804,0
1588,176.40000000001805,0
1589,176.70000000001806,0
1590,177.00000000001808,0
1591,177.3000000000181,0
1592,177.6000000000181,0
1593,177.9000000000181,0
1594,178.20000000001812,0
1595,178.50000000001813,0
1596,178.80000000001814,0
1597,179.10000000001816,0
1598,179.40000000001817,0
1599,179.70000000001818,0
1600,180.0000000000182,0
1601,180.3000000000182,0
1602,180.6000000000182,0
1603,180.90000000001822,0
1604,181.20000000001824,0
1605,181.50000000001825,0
1606,181.80000000001826,0
1607,182.10000000001827,0
1608,182.40000000001828,0
1609,182.7000000000183,0
1610,183.0000000000183,0
1611,183.30000000001831,0
1612,183.60000000001833,0
1613,183.90000000001834,0
1614,184.20000000001835,0
1615,184.50000000001836,0
1616,184.80000000001837,0
1617,185.10000000001838,0
1618,185.4000000000184,0
1619,185.7000000000184,0
1620,186.00000000001842,0
1621,186.30000000001843,0
1622,186.60000000001844,0
1623,186.90000000001845,0
1624,187.20000000001846,0
1625,187.50000000001847,0
1626,187.80000000001849,0
1627,188.1000000000185,0
1628,188.4000000000185,0
1629,188.70000000001852,0
1630,189.00000000001853,0
1631,189.30000000001854,0
1632,189.60000000001855,0
1633,189.90000000001857,0
1634,190.20000000001858,0
1635,190.5000000000186,0
1636,190.8000000000186,0
1637,191.1000000000186,0
1638,191.40000000001862,0
1639,191.70000000001863,0
1640,192.00000000001864,0
1641,192.30000000001866,0
1642,192.60000000001867,0
1643,192.90000000001868,0
1644,193.2000000000187,0
1645,193.5000000000187,0
1646,193.8000000000187,0
1647,194.10000000001872,0
1648,194.40000000001874,0
1649,194.70000000001875,0
1650,195.00000000001876,0
1651,195.30000000001877,0
1652,195.60000000001878,0
1653,195.9000000000188,0
1654,196.2000000000188,0
1655,196.50000000001882,0
1656,196.80000000001883,0
1657,197.10000000001884,0
1658,197.40000000001885,0
1659,197.70000000001886,0
1660,198.00000000001887,0
1661,198.30000000001888,0
1662,198.6000000000189,0
1663,198.9000000000189,0
1664,199.20000000001892,0
1665,199.50000000001893,0
1666,199.80000000001894,0
1667,200.10000000001895,0
1668,200.40000000001896,0
1669,200.70000000001897,0
1670,201.00000000001899,0
1671,201.300000000019,0
1672,201.600000000019,0
1673,201.90000000001902,0
1674,202.20000000001903,0
1675,202.50000000001904,0
1676,202.80000000001905,0
1677,203.10000000001907,0
1678,203.40000000001908,0
1679,203.7000000000191,0
1680,204.0000000000191,0
1681,204.3000000000191,0
1682,204.60000000001912,0
1683,204.90000000001913,0
1684,205.20000000001914,0
1685,205.50000000001916,0
1686,205.80000000001917,0
1687,206.10000000001918,0
1688,206.4000000000192,0
1689,206.7000000000192,0
1690,207.0000000000192,0
1691,207.30000000001922,0
1692,207.60000000001924,0
1693,207.90000000001925,0
1694,208.20000000001926,0
1695,208.50000000001927,0
1696,208.80000000001928,0
1697,209.1000000000193,0
1698,209.4000000000193,0
1699,209.70000000001932,0
1700,210.00000000001933,0
1701,210.30000000001934,0
1702,210.60000000001935,0
1703,210.90000000001936,0
1704,211.20000000001937,0
1705,211.50000000001938,0
1706,211.8000000000194,0
1707,212.10000000001946,0
1708,212.40000000001942,0
1709,212.70000000001937,0
1710,213.00000000001944,0
1711,213.3000000000195,0
1712,213.60000000001946,0
1713,213.90000000001942,0
1714,214.2000000000195,0
1715,214.50000000001955,0
1716,214.8000000000195,0
1717,215.10000000001946,0
1718,215.40000000001953,0
1719,215.7000000000196,0
1720,216.00000000001955,0
1721,216.3000000000195,0
1722,216.60000000001958,0
1723,216.90000000001965,0
1724,217.2000000000196,0
1725,217.50000000001955,0
1726,217.80000000001962,0
1727,218.1000000000197,0
1728,218.40000000001965,0
1729,218.7000000000196,0
1730,219.00000000001967,0
1731,219.30000000001974,0
1732,219.6000000000197,0
1733,219.90000000001965,0
1734,220.2000000000197,0
1735,220.50000000001978,0
1736,220.80000000001974,0
1737,221.1000000000197,0
1738,221.40000000001976,0
1739,221.70000000001983,0
1740,222.00000000001978,0
1741,222.30000000001974,0
1742,222.6000000000198,0
1743,222.90000000001987,0
1744,223.20000000001983,0
1745,223.50000000001978,0
1746,223.80000000001985,0
1747,224.10000000001992,0
1748,224.40000000001987,0
1749,224.70000000001983,0
1750,225.0000000000199,0
1751,225.30000000001996,0
1752,225.60000000001992,0
1753,225.90000000001987,0
1754,226.20000000001994,0
1755,226.50000000002,0
1756,226.80000000001996,0
1757,227.10000000001992,0
1758,227.40000000002,0
1759,227.70000000002005,0
1760,228.00000000002,0
1761,228.30000000001996,0
1762,228.60000000002003,0
1763,228.9000000000201,0
1764,229.20000000002005,0
1765,229.50000000002,0
1766,229.80000000002008,0
1767,230.10000000002015,0
1768,230.4000000000201,0
1769,230.70000000002005,0
1770,231.00000000002012,0
1771,231.3000000000202,0
1772,231.60000000002015,0
1773,231.9000000000201,0
1774,232.20000000002017,0
1775,232.50000000002024,0
1776,232.8000000000202,0
1777,233.10000000002015,0
1778,233.4000000000202,0
1779,233.70000000002028,0
1780,234.00000000002024,0
1781,234.3000000000202,0
1782,234.60000000002026,0
1783,234.90000000002033,0
1784,235.20000000002028,0
1785,235.50000000002024,0
1786,235.8000000000203,0
1787,236.10000000002037,0
1788,236.40000000002033,0
1789,236.70000000002028,0
1790,237.00000000002035,0
1791,237.30000000002042,0
1792,237.60000000002037,0
1793,237.90000000002033,0
1794,238.2000000000204,0
1795,238.50000000002046,0
1796,238.80000000002042,0
1797,239.10000000002037,0
1798,239.40000000002044,0
1799,239.7000000000205,0
1800,240.00000000002046,0
1801,240.30000000002042,0
1802,240.6000000000205,0
1803,240.90000000002055,0
1804,241.2000000000205,0
1805,241.50000000002046,0
1806,241.80000000002053,0
1807,242.1000000000206,0
1808,242.40000000002055,0
1809,242.7000000000205,0
1810,243.00000000002058,0
1811,243.30000000002065,0
1812,243.6000000000206,0
1813,243.90000000002055,0
1814,244.20000000002062,0
1815,244.5000000000207,0
1816,244.80000000002065,0
1817,245.1000000000206,0
1818,245.40000000002067,0
1819,245.70000000002074,0
1820,246.0000000000207,0
1821,246.30000000002065,0
1822,246.6000000000207,0
1823,246.90000000002078,0
1824,247.20000000002074,0
1825,247.5000000000207,0
1826,247.80000000002076,0
1827,248.10000000002083,0
1828,248.40000000002078,0
1829,248.70000000002074,0
1830,249.0000000000208,0
1831,249.30000000002087,0
1832,249.60000000002083,0
1833,249.90000000002078,0
1834,250.20000000002085,0
1835,250.50000000002092,0
1836,250.80000000002087,0
1837,251.10000000002083,0
1838,251.4000000000209,0
1839,251.70000000002096,0
1840,252.00000000002092,0
1841,252.30000000002087,0
1842,252.60000000002094,0
1843,252.900000000021,0
1844,253.20000000002096,0
1845,253.50000000002092,0
1846,253.800000000021,0
1847,254.10000000002105,0
1848,254.400000000021,0
1849,254.70000000002096,0
1850,255.00000000002103,0
1851,255.3000000000211,0
1852,255.60000000002105,0
1853,255.900000000021,0
1854,256.2000000000211,0
1855,256.50000000002115,0
1856,256.8000000000211,0
1857,257.10000000002105,0
1858,257.4000000000211,0
1859,257.7000000000212,0
1860,258.00000000002115,0
1861,258.3000000000211,0
1862,258.60000000002117,0
1863,258.90000000002124,0
1864,259.2000000000212,0
1865,259.50000000002115,0
1866,259.8000000000212,0
1867,260.1000000000213,0
1868,260.40000000002124,0
1869,260.7000000000212,0
1870,261.00000000002126,0
1871,261.3000000000213,0
1872,261.6000000000213,0
1873,261.90000000002124,0
1874,262.2000000000213,0
1875,262.5000000000214,0
1876,262.8000000000213,0
1877,263.1000000000213,0
1878,263.40000000002135,0
1879,263.7000000000214,0
1880,264.0000000000214,0
1881,264.3000000000213,0
1882,264.6000000000214,0
1883,264.90000000002146,0
1884,265.2000000000214,0
1885,265.5000000000214,0
1886,265.80000000002144,0
1887,266.1000000000215,0
1888,266.40000000002146,0
1889,266.7000000000214,0
1890,267.0000000000215,0
1891,267.30000000002156,0
1892,267.6000000000215,0
1893,267.90000000002146,0
1894,268.20000000002153,0
1895,268.5000000000216,0
1896,268.80000000002156,0
1897,269.1000000000215,0
1898,269.4000000000216,0
1899,269.70000000002165,0
1900,270.0000000000216,0
1901,270.30000000002156,0
1902,270.6000000000216,0
1903,270.9000000000217,0
1904,271.20000000002165,0
1905,271.5000000000216,0
1906,271.80000000002167,0
1907,272.10000000002174,0
1908,272.4000000000217,0
1909,272.70000000002165,0
1910,273.0000000000217,0
1911,273.3000000000218,0
1912,273.60000000002174,0
1913,273.9000000000217,0
1914,274.20000000002176,0
1915,274.5000000000218,0
1916,274.8000000000218,0
1917,275.10000000002174,0
1918,275.4000000000218,0
1919,275.7000000000219,0
1920,276.0000000000218,0
1921,276.3000000000218,0
1922,276.60000000002185,0
1923,276.9000000000219,0
1924,277.2000000000219,0
1925,277.5000000000218,0
1926,277.8000000000219,0
1927,278.10000000002196,0
1928,278.4000000000219,0
1929,278.7000000000219,0
1930,279.00000000002194,0
1931,279.300000000022,0
1932,279.60000000002196,0
1933,279.9000000000219,0
1934,280.200000000022,0
1935,280.50000000002206,0
1936,280.800000000022,0
1937,281.10000000002196,0
1938,281.40000000002203,0
1939,281.7000000000221,0
1940,282.00000000002206,0
1941,282.300000000022,0
1942,282.6000000000221,0
1943,282.90000000002215,0
1944,283.2000000000221,0
1945,283.50000000002206,0
1946,283.8000000000221,0
1947,284.1000000000222,0
1948,284.40000000002215,0
1949,284.7000000000221,0
1950,285.00000000002217,0
1951,285.30000000002224,0
1952,285.6000000000222,0
1953,285.90000000002215,0
1954,286.2000000000222,0
1955,286.5000000000223,0
1956,286.80000000002224,0
1957,287.1000000000222,0
1958,287.40000000002226,0
1959,287.7000000000223,0
1960,288.0000000000223,0
1961,288.30000000002224,0
1962,288.6000000000223,0
1963,288.9000000000224,0
1964,289.2000000000223,0
1965,289.5000000000223,0
1966,289.80000000002235,0
1967,290.1000000000224,0
1968,290.4000000000224,0
1969,290.7000000000223,0
1970,291.0000000000224,0
1971,291.30000000002246,0
1972,291.6000000000224,0
1973,291.9000000000224,0
1974,292.20000000002244,0
1975,292.5000000000225,0
1976,292.80000000002246,0
1977,293.1000000000224,0
1978,293.4000000000225,0
1979,293.70000000002256,0
1980,294.0000000000225,0
1981,294.30000000002246,0
1982,294.60000000002253,0
1983,294.9000000000226,0
1984,295.20000000002256,0
1985,295.5000000000225,0
1986,295.8000000000226,0
1987,296.10000000002265,0
1988,296.4000000000226,0
1989,296.70000000002256,0
1990,297.0000000000226,0
1991,297.3000000000227,0
1992,297.60000000002265,0
1993,297.9000000000226,0
1994,298.20000000002267,0
1995,298.50000000002274,0
1996,298.8000000000227,0
1997,299.10000000002265,0
1998,299.4000000000227,0
1999,299.7000000000228,0
